country_code,CPV,total_value_sme,n_contracts_sme,n_contractors_sme,total_value_large,n_contracts_large,n_contractors_large
EE,30213100,3285807.2,4,8,2644542.2,2,6
EE,30231310,371133.0,2,5,371133.0,2,5
EE,33651600,175610.52,1,1,123000.0,4,4
EE,33652300,260446.28,4,4,233198.62,5,5
EE,34100000,19646910.55,4,5,9500000.0,1,1
EE,70330000,649261.0,1,1,385502.0,1,1
EE,72600000,825312.0,1,1,2717103.2,1,1
EE,90510000,999914.0,4,4,4890.73,4,4
ES,03100000,310040.69,2,2,91033.3,1,1
ES,03222321,271730.0,3,3,264219.0,2,2
ES,09132000,65341754.57,9,9,123751387.43999997,47,48
ES,09300000,16067913.7,2,2,24171564.32,8,9
ES,19640000,518193.02999999997,4,4,387045.0,1,1
ES,22462000,3740365.02,18,18,570248.94,1,1
ES,24312122,4228724.0,2,2,8481229.49,7,7
ES,30123100,747973.97,1,1,566625.0,1,1
ES,30199000,2737012.17,23,41,721373.63,5,14
ES,30210000,2189044.4299999997,6,6,3533255.3200000003,7,7
ES,30211000,337519.88,3,3,9649000.0,1,1
ES,31600000,3229871.6100000003,20,20,11479156.46,5,5
ES,31642000,746178.1799999999,2,2,3750712.63,2,2
ES,31682210,332085.02,2,2,299291.72,1,1
ES,31710000,353723.15,1,1,875000.0,2,2
ES,32000000,36253007.85,83,84,29260048.470000003,28,28
ES,32321200,7712719.86,28,28,6544753.779999999,5,5
ES,33000000,1175174881.1399999,279,497,480131179.4699999,140,342
ES,33124100,3594600.0,1,1,5802302.64,10,10
ES,33124130,2986004.0,8,8,581764124.1599998,13,13
ES,33141113,9282514.969999999,80,80,2714971.8699999996,32,32
ES,33141623,428899.36,2,2,750000.0,1,1
ES,33141900,861068.76,16,103,909067.86,15,97
ES,33160000,1600800.0,1,1,25418000.0,8,8
ES,33184100,28219734.42,193,193,128192610.85000001,495,498
ES,33184500,2052931.5,27,27,9139563.75,27,27
ES,33185200,2059302.88,5,5,590150.88,3,3
ES,33692400,13884533.69,2,11,17981229.28,5,17
ES,33692500,811264.0,2,2,7843132.340000001,56,56
ES,33696000,11461601.290000001,39,39,19523020.05,43,43
ES,34144213,2268948.4699999997,3,3,6995500.0,4,4
ES,34150000,218182.0,1,1,470004.0,1,1
ES,34730000,646757.83,1,1,6507000.0,4,4
ES,34928100,650010.96,2,2,436805.25,1,1
ES,34933000,159070.29,1,1,1168500.56,1,1
ES,35111100,2651597.81,3,3,245202.27000000002,3,3
ES,37420000,972803.6499999999,13,13,988323.4,3,3
ES,38520000,1174322.0,2,2,260013.75,1,1
ES,38970000,5988445.9,15,15,3655562.13,13,13
ES,39113000,844740.99,5,5,38831.4,1,1
DE,66110000,307086.04000000004,5,5,0.05,5,6
DE,71320000,133309897.76000002,345,385,28858093.400000002,59,92
DE,79311200,1.03,4,4,738739.22,2,2
DE,79952000,62417978.50999999,52,55,5648601.97,7,7
ES,18143000,2367645.4,31,31,522416.13,5,5
ES,24000000,1533379725.94,256,479,5439276394.469999,387,610
ES,24311900,1374046.0,2,2,84390.0,1,1
ES,31214520,282316.72,1,1,258707.46,1,1
ES,34940000,36580218.59,11,12,73791551.05,28,28
ES,34993100,2569313.83,2,3,664157.87,1,1
ES,35120000,4927066.640000001,11,11,6728038.84,16,16
DE,64000000,9071.17,2,2,5839929.39,3,3
DE,65210000,1.0,1,2,1293278.4,1,1
DE,66516000,158080.0,1,1,585500.03,4,4
DE,71313000,1524640.5099999998,9,9,451098.38,3,3
DE,71319000,440000.01,3,4,8269324.03,10,10
DE,71336000,550800.0,1,2,1.0,1,1
DE,72212220,31500.0,1,1,165580.0,1,1
DE,79100000,569160.1,2,5,4696002.1,5,6
DE,79120000,234696.0,1,1,2000000.0,1,1
DE,79419000,13614137.02,8,11,3864019.01,10,11
DE,92521200,110062.0,2,2,710376.87,6,6
DK,42000000,3863245.33,3,3,1041202.83,5,6
DK,72220000,50271519.980000004,4,5,38980590.35,1,1
EE,24450000,1872982.76,2,2,110385.5,1,1
EE,33140000,9941436.6,99,102,197879.0,11,11
ES,09310000,634269774.78,45,45,7384443170.769999,404,405
ES,30234000,1021365.8400000001,3,3,9499644.28,11,11
ES,32200000,496725.0,2,2,785383.0,3,3
ES,32250000,1018789.0,1,1,1131714.18,5,5
ES,33112000,1085000.0,4,4,1971087.0,4,4
ES,34410000,125889600.0,9,9,91697380.32,8,8
ES,38951000,535514.41,6,6,44384.0,1,1
DE,77211200,2.010000000000001,201,201,366320.0,2,2
DE,71248000,4370927.03,15,15,814635.81,4,4
DE,71328000,4878156.25,9,12,19962.0,1,1
ES,32410000,589612.1,1,1,5861322.37,12,12
ES,37535200,4742805.04,18,18,1418395.25,4,4
DE,71313450,370674.0,4,9,21341.6,1,2
DE,72211000,5779040.02,7,7,2303492.01,3,3
DE,79530000,56925534.53,168,178,4064001.02,21,27
DE,90919200,242988.07,8,8,2620912.11,6,6
EE,50413200,2750000.0,11,11,700000.0,4,4
ES,33652300,23179040.229999997,12,189,37278830.38,27,216
ES,34121400,308000.0,1,1,1041040.0,3,3
DE,85145000,5941025.939999999,12,12,579752.78,22,22
DE,71631000,2420971.87,32,39,0.01,1,1
DE,90919000,2643761.3999999994,10,10,244608.44000000003,12,12
ES,15700000,23400.0,1,1,78080.0,5,5
ES,33198200,581218.54,18,53,405451.7200000001,13,47
ES,22212000,718326.0,3,3,10339171.100000001,12,12
DK,45251250,16807651.48,2,3,93583571.47,4,4
DK,90911100,12020837.900000002,15,15,145084572.3,33,33
EE,45233140,144600000.0,25,33,14700000.0,3,3
ES,18937100,416073.5,9,9,58720.0,1,1
RO,18300000,5344096.930000001,26,34,777247.7000000001,6,8
RO,18424000,281816.82,16,16,283231.47,3,3
RO,18424300,1381518.4600000002,41,81,1126950.09,30,44
RO,18512200,50301.14,1,1,146591.22,5,5
RO,18830000,527771.58,3,3,128512.77,1,1
RO,18937000,136759.07,2,2,181339.61,1,1
RO,19510000,36394.06,4,4,93125.05,1,1
RO,19640000,1026950.36,21,23,181098.49,11,11
RO,22112000,13419043.41,48,173,10866107.8,16,134
RO,22900000,700600.81,4,6,280494.09,1,1
RO,24111500,14152828.500000002,66,70,16243648.990000002,80,84
RO,24111800,1458176.08,5,5,211404.7,1,1
RO,24111900,6542734.950000001,26,28,11528379.78,52,53
RO,24311470,2989621.0,7,7,482097.2,2,2
RO,24312122,360990.01,6,6,785745.0399999999,6,6
RO,24327000,522086.27,7,7,469960.36,5,5
RO,24400000,836388.03,4,6,623246.3999999999,4,6
RO,24410000,234704.66000000003,11,29,1170269.26,12,30
RO,24440000,1351345.63,1,1,776093.04,2,2
RO,24453000,164153.77,1,2,164153.77,1,2
RO,24958000,6548806.35,6,7,4986308.0,1,2
RO,30121200,147621.46,8,8,259805.63999999998,4,4
RO,30125100,4509180.369999999,86,97,394766.88,4,4
RO,30141200,2834525.9499999997,8,8,2522370.74,7,7
RO,30192160,246932.86,1,1,48512.56,1,1
RO,30192700,22884724.500000004,94,94,94942.45,4,4
RO,30197630,138892.59,4,4,588408.71,7,7
RO,30197642,34008969.879999995,26,50,38737817.43999999,32,56
RO,30197643,1258760.79,14,20,158747.74000000002,5,7
RO,30200000,20223041.89,24,27,17619659.919999998,7,9
RO,30210000,744847.21,6,9,1588008.7200000002,2,2
RO,30213100,4097228.6800000006,67,67,5841083.079999999,22,22
RO,30213300,31393182.630000003,126,134,11905877.63,30,36
RO,30214000,6654890.799999999,17,17,5740.34,1,1
RO,30231100,955111.58,4,4,2857532.05,4,8
RO,30231200,5071787.23,6,6,4180334.02,7,7
RO,30232110,9070329.66,28,29,5096728.22,7,8
RO,30237450,1723820.3399999999,8,8,1605256.22,1,1
RO,31121000,3588592.6700000004,8,13,379879.55,3,3
RO,31122000,513049.3,1,1,696570.88,1,1
RO,31213000,259046.09,2,2,10496076.52,23,23
RO,31214110,3055234.1100000003,4,4,298695.01,2,2
RO,31430000,4069444.1500000004,21,21,22808.34,1,1
RO,31680000,301985.52,8,8,4827.69,1,1
RO,31682520,91253.82999999999,2,2,206537.83000000002,3,3
RO,31700000,6069988.99,3,5,419585.1,1,1
RO,31711100,1459768.6199999999,7,7,219443.26,2,2
RO,31711120,117109.05,3,3,1207826.51,1,1
RO,31711140,178120.70999999996,17,24,95877.92,7,9
RO,32230000,5386676.96,3,3,9543.93,1,1
RO,32236000,163198.35,1,1,777104.56,6,6
RO,32250000,62436.44,2,2,3286639.5599999996,2,2
RO,32323500,3666915.8899999997,8,8,5566273.3,1,1
RO,32344230,1340707.6599999997,44,88,1340707.6599999997,44,88
RO,32352100,338772.3,1,1,166295.99,1,1
RO,32354100,510168.56,2,2,88141.06,4,4
RO,32413100,109041133.75999999,7,13,95424875.16999999,4,8
RO,32420000,31966381.029999997,38,38,21057284.34,21,21
RO,32523000,3804744.2,3,5,3069032.5,2,4
RO,32573000,272632.17,1,1,78356.62,1,1
RO,33000000,6765265.339999999,18,22,231191.72,2,4
RO,33111000,9972768.95,30,41,3887815.21,9,15
RO,33111200,2659853.88,5,8,1687493.65,3,6
RO,33111710,88478466.77999999,412,454,33681426.18999996,136,140
RO,33111720,9299614.7,6,10,1396347.5899999999,2,2
RO,33111730,22571025.8,52,53,223963.66,3,3
RO,33111800,1456907.38,8,9,99000.26,1,1
RO,33112200,4828910.459999999,32,38,1894784.83,6,7
RO,33113000,404439942.36,3,3,1013931.42,1,1
RO,33115000,6274643.609999999,7,7,3617223.1,4,4
RO,33123200,427980.04,5,5,37395.04,1,1
RO,33123210,616513.54,6,6,1097454.8299999998,3,3
RO,33124000,7046418.59,10,10,1362891.1199999999,4,4
RO,33126000,83498.6,12,12,361.97,1,1
RO,33140000,321180196.33999985,8417,11169,56089959.46999999,1733,2150
RO,33141000,25333249.98,528,716,4555887.340000001,190,223
RO,33141110,1151706.13,49,72,235984.57000000004,46,54
RO,33141118,116172.2,3,9,62092.65999999999,105,109
RO,33141119,4449735.210000001,62,96,1359826.76,23,46
RO,33141121,10452428.8,47,74,199126.03000000003,5,5
RO,33141122,262612.13000000006,45,80,83206.74999999999,7,9
RO,33141127,21651.74,13,13,5311.51,14,14
RO,33141220,2548403.94,161,179,193546.03999999998,50,51
RO,33141300,534200.49,9,15,187313.37,28,28
RO,33141310,4556069.820000001,199,305,14515780.890000002,170,178
RO,33141420,915870.5699999998,16,16,1039297.9099999999,25,25
RO,33141600,1717586.5499999998,10,19,4501.86,1,3
RO,33141620,4176581.75,32,34,692327.26,21,21
RO,33141625,1562803.8399999999,73,73,2300179.28,26,26
RO,33141642,5484670.01,85,185,577641.0599999999,11,28
RO,33141700,2643174.37,7,7,31274.340000000004,4,4
RO,33141800,2129786.39,145,145,31152.3,3,3
RO,33162000,3736718.0600000005,9,15,1511003.35,20,24
RO,33162100,6633460.54,75,75,3410317.37,99,99
RO,33162200,7041042.28,33,42,298356.94,4,7
RO,33165000,4042440.33,12,16,152480.68,3,5
RO,33168000,9603327.45,16,17,127755.36,1,1
RO,33168100,1215207.36,9,9,78599.96,1,1
RO,33169000,13124778.82,99,208,11403957.74,15,57
RO,33170000,2733666.58,24,24,118224.23999999999,3,3
RO,33171000,573049.7,5,5,234825.06,15,15
RO,33172100,76056.22,2,2,771793.48,2,2
RO,33181500,811469.5900000001,2,2,1614838.3699999999,18,18
RO,33181520,18198218.450000003,184,217,24576722.79,257,284
RO,33182000,1461312.44,4,4,996329.57,2,2
RO,33182100,4964385.2,61,61,4352409.84,11,11
RO,33182210,22283150.79,66,66,6571421.33,14,14
RO,33182220,11224806.900000002,26,26,3810801.3000000003,8,8
RO,33183100,138300963.82,472,511,10005833.639999999,96,98
RO,33183200,51345873.01,204,208,2294307.16,60,60
RO,33183300,4784729.140000001,308,311,480713.85,18,18
RO,33184100,1175781.98,121,121,1789983.15,146,146
RO,33184200,4344879.69,91,152,3131894.1,48,65
RO,33184500,35599627.33,122,123,1348843.11,5,5
RO,33185200,23628241.390000004,30,30,231184.58999999997,6,6
RO,33186000,332072.68,1,1,27177.41,6,6
RO,33186100,326499.86,9,9,1348644.5599999998,2,2
RO,33190000,18281466.349999998,81,117,4140334.45,22,29
RO,33191000,2247570.35,15,15,815641.31,2,2
RO,33191100,482336.14,4,4,255003.55,2,2
RO,33192000,2456343.15,48,77,27376.15,1,1
RO,33192120,138317239.13,8,11,3962.21,1,1
RO,33192230,8007231.960000001,13,13,342834.95,1,1
RO,33192500,361907.61,2,5,121460.06,1,2
RO,33194120,1033447.6100000001,51,95,120234.02,5,9
RO,33196000,3612758.9000000004,2,2,50126.39,21,21
RO,33198200,3406112.2199999997,88,146,840265.6000000001,26,41
RO,33199000,1555808.21,38,57,131765.66,3,9
RO,33600000,77206950.07,2729,4895,509786900.1400002,6311,10258
RO,33610000,685649.03,38,62,5504379.680000002,141,188
RO,33611000,163632.31999999995,8,18,406596.64999999997,15,36
RO,33612000,103421.0,1,3,1182805.0899999999,5,8
RO,33616100,4559.66,9,9,30478.930000000004,36,36
RO,33620000,804352.1899999998,14,14,6938477.33,57,62
RO,33621100,396932.13,143,173,4915607.089999999,410,489
RO,33621200,1579860.7,41,51,47550676.25000001,183,240
RO,33621300,106175.06999999999,2,5,1395790.3399999994,132,147
RO,33621400,581772.1700000002,88,92,7603865.669999998,177,230
RO,33622000,198227.11000000002,7,7,615861.21,9,9
RO,33622100,2214905.11,106,265,6461218.959999999,265,509
RO,33622600,57927.719999999994,28,39,46787.37999999999,16,29
RO,33622800,1129.52,4,4,79165.94000000002,14,14
RO,33631400,416472.6,21,41,1613289.2400000005,50,125
RO,33632100,45260.490000000005,13,32,106022.95000000003,15,36
RO,33642200,16530.079999999998,5,5,28550.829999999998,18,18
RO,33650000,2228641.9900000007,184,377,14029351.75,328,651
RO,33651000,1086669.6199999999,69,106,5681705.21,351,409
RO,33651100,2107480.7500000005,222,257,14748941.879999997,1024,1127
RO,33651200,1262908.0599999996,60,102,4252939.899999999,139,218
RO,33651400,830401.45,61,98,127828331.00999999,1383,1676
RO,33651510,43646.71,1,1,170478.98,2,2
RO,33651520,3863117.22,15,21,34654432.970000006,59,70
RO,33651600,25148940.859999996,4,7,180856.68,10,13
RO,33651610,6181315.27,1,1,162.55,1,1
RO,33651690,214438.69,9,9,164900.79,9,9
RO,33652100,22034357.639999997,469,828,533455316.7200001,2762,4019
RO,33661000,647723.47,48,50,20423785.599999994,241,271
RO,33661100,84198.07,22,36,260268.24000000002,51,81
RO,33661200,32066.58,18,26,183424.04,42,61
RO,33661500,1731.18,3,8,1040710.14,10,20
RO,33661600,15240.69,18,34,24143.579999999994,42,62
RO,33661700,52148.69,15,15,3279693.3500000006,47,48
RO,33662100,10850.69,6,11,9258.01,4,9
RO,33670000,76779.79,36,63,1024267.5,128,185
RO,33690000,108209084.31,2861,4368,1071707894.2900001,7804,10906
RO,33692000,39626.67999999999,23,23,470414.43,80,80
RO,33692210,73605.65000000001,39,39,12702.62,8,8
RO,33692400,920681.88,94,136,7052381.289999999,204,278
RO,33692800,1621053.42,3,4,769959.24,1,2
RO,33693000,152631.78,13,14,5919373.61,34,44
RO,33694000,3167854.8,45,45,3480946.61,74,74
RO,33696000,27530571.599999994,573,625,28927229.15,253,265
RO,33696100,3118910.9100000006,32,34,830769.49,15,16
RO,33696200,83138428.29,400,433,45470644.72,480,491
RO,33696300,15194124.53,307,307,8573953.370000001,273,273
RO,33696500,301375721.9100001,3509,3962,146616784.31999996,1175,1344
RO,33696700,318916.31,1,1,50022.74,2,2
RO,33696800,14841.09,6,6,925605.49,67,72
RO,33700000,1035706.3600000001,49,62,718584.41,14,21
RO,33710000,78597.76,1,1,70611.88,1,1
RO,33711900,362110.37999999995,14,16,22419.6,2,4
RO,33751000,293184.69,4,8,437340.32,12,16
RO,33760000,44556.2,1,1,204945.96,1,1
RO,33761000,115071.32,1,3,225765.64,5,7
RO,33770000,912588.97,1,1,106817.89000000001,20,20
RO,33771000,17024.31,1,2,544562.1599999999,2,3
RO,33772000,621404.8399999999,10,26,199213.19,3,5
RO,33793000,1185091.83,97,97,752783.84,6,6
RO,34100000,12089352.849999998,27,33,37529754.94,14,21
RO,34110000,1277365.82,7,7,43891061.71000001,42,42
RO,34113000,197209.66,1,1,1323947.0299999998,4,4
RO,34113200,8855227.23,7,7,12414962.59,5,5
RO,34113300,139887.05,2,2,60633.1,1,1
RO,34114121,6422548.43,6,8,1058352368.49,16,20
RO,34114200,5295000.0,1,1,38192281.730000004,11,11
RO,34121000,586052.36,1,1,172165.55,1,1
RO,34121100,1488932.33,3,3,1343215.78,2,2
RO,34121500,533916.01,2,2,430718.74,2,2
RO,34130000,2374570.03,6,6,2219061.95,5,5
RO,34134100,355921.73,1,2,660101.1599999999,2,3
RO,34144000,6468006.180000001,10,11,969164.67,5,5
RO,34144213,6375062.16,11,18,1095045.93,1,2
RO,34144400,9905183.21,2,4,10454024.290000001,4,6
RO,34144410,531851.0800000001,2,2,159592.81,1,1
RO,34144700,2533721.3300000005,22,22,159563.40000000002,2,2
RO,34144900,3437688.26,11,11,1401970.87,6,6
RO,34144910,134732715.42000002,47,47,26104120.619999997,3,3
RO,34221000,13830059.62,15,16,1653042.8199999998,3,3
RO,34300000,44693928.3,155,199,2535724.65,41,81
RO,34312500,1252914.3800000001,11,15,437062.94999999995,2,2
RO,34320000,4651465.01,9,13,10318933.83,10,14
RO,34350000,274916.51,5,5,324259.25,3,3
RO,34351100,1435268.9299999997,24,26,412846.76,9,10
RO,34513650,6596232.24,2,2,3298116.12,1,1
RO,34631000,6634731.8900000015,41,41,1069122.34,7,7
RO,34711200,4367151.32,5,5,23016.24,1,1
RO,34731000,1320105.63,3,4,1126860.97,2,3
RO,34913000,2749582.7100000004,52,52,152136.90000000002,5,5
RO,34921100,485064.79000000004,2,3,296292.58,3,3
RO,34927100,760294.48,4,4,1758157.08,3,3
RO,34928110,10499052.85,5,5,101696166.91,23,23
RO,34928400,12179317.0,26,33,5200533.16,5,10
RO,34928480,14360358.71,11,12,1931585.98,5,5
RO,34960000,35513644.88,33,40,1965376.78,5,7
RO,34992200,57568539.34,22,24,3675409.2099999995,23,23
RO,34996100,2078355.26,1,3,2078355.26,1,3
RO,35000000,1566524.04,4,4,40638.02,1,1
RO,35113200,1535940.5699999998,8,8,649193.9299999999,2,2
RO,35113410,5048441.93,30,30,39160.049999999996,9,9
RO,35121000,9429570.47,16,17,1995958.46,4,4
RO,35121500,1255279.8699999999,6,6,231392.87,1,1
RO,35125100,5122747.2700000005,40,50,73003.06,2,4
RO,35125110,504675.43000000005,11,11,1306412.61,1,1
RO,35811100,2268113.1999999997,11,14,608492.16,47,50
RO,35811200,75602090.35,100,104,1744467.28,3,6
RO,35811300,26299506.999999993,195,210,292154.6,46,46
RO,35812000,9883665.04,28,37,6552667.159999999,9,18
RO,37535200,2767540.83,5,8,544464.5599999999,6,6
RO,38000000,13540300.51,168,168,3054599.5100000002,19,19
RO,38120000,157544.66,1,1,393874.55000000005,2,2
RO,38127000,3318187.73,1,2,3318187.73,1,2
RO,38300000,5504723.11,52,52,470585.85,1,1
RO,38421100,32673835.4,39,44,4279230.909999999,37,37
RO,38424000,13858878.16,6,6,1113054.2,4,7
RO,38430000,3445667.52,35,35,352162.23,3,3
RO,38432200,1645632.6099999999,16,16,452537.01,4,4
RO,38433000,2177287.8,15,15,48824.85,2,2
RO,38434000,1483588.7,6,6,28390.08,1,1
RO,38434500,2722105.86,7,8,746999.96,4,5
RO,38434520,914363.3700000001,5,5,3570.66,1,1
RO,38434540,1547090.7400000002,12,12,786130.77,3,3
RO,38500000,2622417.4899999998,24,24,6368.59,1,1
RO,38510000,5012701.3100000005,19,20,468111.86,4,4
RO,38520000,271061.98,3,3,439327.56,1,1
RO,38550000,12543795.7,10,10,51175563.91,4,4
RO,38551000,15770287.88,6,8,4357011.55,2,4
RO,38582000,8904018.45,10,11,1463872.6600000001,11,11
RO,38634000,80851.29999999999,6,6,28408.33,2,2
RO,38900000,650868.96,3,4,121671.77,1,2
RO,38911000,51737.380000000005,29,29,50353.84999999999,6,6
RO,39100000,9502324.940000001,104,105,569929.02,6,6
RO,39130000,1584257.5899999999,14,15,23452.23,1,1
RO,39150000,2713922.5700000003,49,51,14594.53,1,1
RO,39160000,23568181.270000003,45,45,427502.57,14,14
RO,39162110,1650365.6600000001,24,33,607658.22,5,10
RO,39222100,699341.5,35,47,100207.8,16,24
RO,39298500,1312242.21,3,4,682243.57,3,6
RO,39300000,6839811.18,54,57,328690.64,3,4
RO,39350000,628890.0,1,1,440654.59,1,1
RO,39511100,226262.02,8,8,316346.6,1,1
RO,39514300,817894.7300000001,3,4,995864.75,5,6
RO,39518200,1278141.6600000001,11,11,73641.84,2,2
RO,39525200,249224.18,2,2,250538.24,5,5
RO,39710000,10100.78,1,1,256830.86,1,1
RO,39715000,681650.75,11,11,17115.62,1,1
RO,39800000,155452.14,7,7,120650.21,2,2
RO,39830000,16965589.09,132,163,14823830.509999998,51,78
RO,39831240,10434720.23,488,499,3672801.160000001,150,152
RO,42000000,20400736.89,22,24,13643675.89,1,2
RO,42122100,9416060.0,2,2,12399567.35,1,1
RO,42124290,22274.920000000002,2,2,668600.86,1,1
RO,42130000,2084357.8399999999,4,4,2452929.15,1,1
RO,42131000,2394582.1,3,3,689100.0,1,1
RO,42418900,461233.35000000003,2,2,138401.64,1,1
RO,42500000,170943.77,7,7,6164.7,1,1
RO,42512300,166893.11,1,1,1479204.27,1,1
RO,42610000,1576631.9,8,10,1411779.4500000002,3,4
RO,42623000,234684.57,2,2,120714.62,1,1
RO,42662000,2562914.25,14,14,433786.63,1,1
RO,42700000,569379.4400000001,10,10,132409.23,3,3
RO,42912330,207637.54,4,4,13810.76,1,1
RO,42913000,290023.32,99,99,58456.820000000014,32,32
RO,42924730,420781.55,6,10,402104.93,3,6
RO,42961200,262208.57,1,1,561345.37,5,5
RO,42968000,2546.96,1,1,15791.7,1,1
RO,42990000,14671708.969999999,8,10,13518705.61,2,4
RO,42993000,966276.64,1,2,966276.64,1,2
RO,42997300,662502.79,1,1,1956558.11,2,2
RO,43000000,2021453.83,2,3,194798.08,1,2
RO,43200000,658158.6799999999,8,8,216981.32,1,1
RO,43221000,266179.01,1,1,512833.13,2,2
RO,43250000,335367.71,2,2,359823.98,2,2
RO,43262000,1319628.3,4,4,189574.76,1,1
RO,43262100,858000.0,1,1,391936.92,1,2
RO,43300000,795315.67,1,2,795315.67,1,2
RO,43312000,1399649.41,5,5,464056.13,2,2
RO,43323000,1803349.11,7,7,1558710.38,7,7
RO,43612000,653239.4100000001,17,17,512677.58,1,1
RO,43620000,4120511.51,21,27,237965.65,1,2
RO,44100000,2396749.13,92,92,15910.23,14,14
RO,44111200,967898.93,1,1,1205738.86,2,2
RO,44111500,7021753.629999999,14,14,399894.55,1,1
RO,44113120,347677.08,1,3,347677.08,1,3
RO,44113310,800136.7400000001,16,16,3267389.9299999997,6,6
RO,44113610,19901361.419999998,13,16,14346570.89,5,7
RO,44113620,1356936.9200000002,12,13,8223435.100000001,17,18
RO,44113910,263216.6,1,1,212508.47,2,2
RO,44114100,198407.11,2,2,585395.46,1,1
RO,44114200,2328798.12,21,21,190008.72,1,1
RO,44160000,18053698.729999997,19,20,1572906.89,2,2
RO,44162500,1050977.51,17,17,98435.13,10,10
RO,44163100,2316679.4399999995,27,33,5820585.640000001,2,2
RO,44163160,3590038.2800000003,2,2,953050.44,2,2
RO,44164200,12583.7,1,1,385198.68,7,7
RO,44164300,5763962.84,3,3,47732971.629999995,2,2
RO,44164310,61898.43999999997,47,47,310993.43,2,2
RO,44167000,198358.23,1,1,522105.74,3,3
RO,44211110,31083461.220000003,6,8,56009.57,1,1
RO,44212222,1864995.03,1,1,1684985.03,8,8
RO,44411000,1142874.19,18,18,203922.16,9,9
RO,44613300,7399727.99,6,11,5815849.090000001,4,8
RO,44613800,209357095.02,20,32,198078214.36,15,23
RO,44811000,3892821.26,20,20,3165185.83,2,2
RO,44831100,475888.71,3,3,157337.82,1,1
RO,44831200,3425364.5099999993,10,11,2565436.08,7,8
RO,44921210,3009225.1,3,3,10595208.559999999,4,4
RO,45000000,193163033.17999995,46,80,202671552.52000004,16,31
RO,45111100,2809885.95,4,10,3631221.24,10,16
RO,45111291,29412006.01,1,4,596735.64,6,6
RO,45112711,15050033.010000002,3,11,2608432.39,1,3
RO,45112720,14742633.64,30,109,14742633.640000002,30,109
RO,45200000,189555267.92999998,21,71,65165863.32000001,9,34
